questionId,title,titleSlug,isPaidOnly,difficulty,likes,dislikes,categoryTitle,acRate,frontendQuestionId,paidOnly,topicTags,hasSolution,hasVideoSolution,acRateRaw,totalAccepted,totalSubmission,likes ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,Incremental Memory Leak,incremental-memory-leak,FALSE,Medium,153,65,Algorithms,0.716,1860,FALSE,Simulation;,FALSE,FALSE,71.57154027,13731,19185,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,Rotating the Box,rotating-the-box,FALSE,Medium,699,44,Algorithms,0.647,1861,FALSE,Array;Two Pointers;Matrix;,FALSE,FALSE,64.73364929,34147,52750,15.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Sum of Floored Pairs,sum-of-floored-pairs,FALSE,Hard,333,30,Algorithms,0.282,1862,FALSE,Array;Math;Binary Search;Prefix Sum;,FALSE,FALSE,28.2417034,6790,24044,11.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,FALSE,Easy,1022,95,Algorithms,0.789,1863,FALSE,Array;Math;Backtracking;Bit Manipulation;Combinatorics;,FALSE,FALSE,78.89193213,42918,54401,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,FALSE,Medium,426,27,Algorithms,0.417,1864,FALSE,String;Greedy;,FALSE,FALSE,41.69956092,18804,45094,15.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,FALSE,Medium,403,84,Algorithms,0.502,1865,FALSE,Array;Hash Table;Design;,FALSE,FALSE,50.24961172,18118,36056,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,FALSE,Hard,540,11,Algorithms,0.554,1866,FALSE,Math;Dynamic Programming;Combinatorics;,FALSE,FALSE,55.37369471,9439,17046,49.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,TRUE,Medium,49,184,Database,0.757,1867,TRUE,Database;,FALSE,FALSE,75.71586308,10286,13585,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,TRUE,Medium,268,45,Algorithms,0.579,1868,TRUE,Array;Two Pointers;,FALSE,FALSE,57.85145573,24341,42075,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,FALSE,Easy,356,6,Algorithms,0.602,1869,FALSE,String;,FALSE,FALSE,60.23235676,33388,55432,59.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,FALSE,Medium,625,84,Algorithms,0.372,1870,FALSE,Array;Binary Search;,FALSE,FALSE,37.22760963,23456,63007,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Jump Game VII,jump-game-vii,FALSE,Medium,1119,63,Algorithms,0.252,1871,FALSE,Two Pointers;String;Prefix Sum;,FALSE,FALSE,25.1699602,28581,113555,17.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Stone Game VIII,stone-game-viii,FALSE,Hard,333,15,Algorithms,0.522,1872,FALSE,Array;Math;Dynamic Programming;Prefix Sum;Game Theory;,FALSE,FALSE,52.23868642,6522,12485,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Calculate Special Bonus,calculate-special-bonus,FALSE,Easy,510,38,Database,0.654,1873,FALSE,Database;,FALSE,FALSE,65.40037356,86834,132773,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,TRUE,Medium,182,23,Algorithms,0.904,1874,TRUE,Array;Greedy;Sorting;,TRUE,FALSE,90.4172515,14172,15674,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Group Employees of the Same Salary,group-employees-of-the-same-salary,TRUE,Medium,50,4,Database,0.755,1875,TRUE,Database;,FALSE,FALSE,75.52301255,7220,9560,12.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,FALSE,Easy,831,26,Algorithms,0.702,1876,FALSE,Hash Table;String;Sliding Window;Counting;,FALSE,FALSE,70.15194406,57989,82662,31.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,FALSE,Medium,838,202,Algorithms,0.804,1877,FALSE,Array;Two Pointers;Greedy;Sorting;,FALSE,FALSE,80.39630473,60047,74689,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,FALSE,Medium,142,431,Algorithms,0.463,1878,FALSE,Array;Math;Sorting;Heap (Priority Queue);Matrix;Prefix Sum;,FALSE,FALSE,46.29736647,11216,24226,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,FALSE,Hard,493,10,Algorithms,0.444,1879,FALSE,Array;Dynamic Programming;Bit Manipulation;Bitmask;,FALSE,FALSE,44.40769267,9398,21163,49.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,FALSE,Easy,396,23,Algorithms,0.736,1880,FALSE,String;,FALSE,FALSE,73.63611188,45203,61387,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Maximum Value after Insertion,maximum-value-after-insertion,FALSE,Medium,280,48,Algorithms,0.364,1881,FALSE,String;Greedy;,FALSE,FALSE,36.41706767,20509,56317,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Process Tasks Using Servers,process-tasks-using-servers,FALSE,Medium,692,194,Algorithms,0.394,1882,FALSE,Array;Heap (Priority Queue);,FALSE,FALSE,39.4111387,22220,56380,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,FALSE,Hard,255,44,Algorithms,0.386,1883,FALSE,Array;Dynamic Programming;,FALSE,FALSE,38.56365128,5171,13409,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,FALSE,Medium,973,83,Algorithms,0.703,1884,FALSE,Math;Dynamic Programming;,FALSE,FALSE,70.3103173,28186,40088,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Count Pairs in Two Arrays,count-pairs-in-two-arrays,TRUE,Medium,124,7,Algorithms,0.589,1885,TRUE,Array;Binary Search;Sorting;,FALSE,FALSE,58.92507564,3311,5619,17.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,FALSE,Easy,923,78,Algorithms,0.554,1886,FALSE,Array;Matrix;,FALSE,FALSE,55.35351196,43013,77706,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,FALSE,Medium,394,18,Algorithms,0.623,1887,FALSE,Array;Sorting;,FALSE,FALSE,62.26105774,18989,30499,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,FALSE,Medium,784,28,Algorithms,0.377,1888,FALSE,String;Dynamic Programming;Greedy;Sliding Window;,FALSE,FALSE,37.67935768,14548,38608,28.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,FALSE,Hard,287,29,Algorithms,0.306,1889,FALSE,Array;Binary Search;Sorting;Prefix Sum;,FALSE,FALSE,30.58901344,8787,28726,9.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,The Latest Login in 2020,the-latest-login-in-2020,FALSE,Easy,187,3,Database,0.818,1890,FALSE,Database;,FALSE,FALSE,81.79608641,32981,40321,62.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Cutting Ribbons,cutting-ribbons,TRUE,Medium,464,28,Algorithms,0.481,1891,TRUE,Array;Binary Search;,FALSE,FALSE,48.09896561,48174,100156,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,Page Recommendations II,page-recommendations-ii,TRUE,Hard,58,16,Database,0.448,1892,TRUE,Database;,FALSE,FALSE,44.81414868,4485,10008,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,FALSE,Easy,346,67,Algorithms,0.509,1893,FALSE,Array;Hash Table;Prefix Sum;,FALSE,FALSE,50.89591027,26046,51176,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,FALSE,Medium,385,49,Algorithms,0.435,1894,FALSE,Array;Binary Search;Simulation;Prefix Sum;,FALSE,FALSE,43.48022803,24025,55255,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,Largest Magic Square,largest-magic-square,FALSE,Medium,219,223,Algorithms,0.518,1895,FALSE,Array;Matrix;Prefix Sum;,FALSE,FALSE,51.84075342,8477,16352,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,FALSE,Hard,189,38,Algorithms,0.547,1896,FALSE,Math;String;Dynamic Programming;Stack;,FALSE,FALSE,54.67272727,3007,5500,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,FALSE,Easy,304,35,Algorithms,0.6,1897,FALSE,Hash Table;String;Counting;,FALSE,FALSE,60.00709723,25365,42269,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Maximum Number of Removable Characters,maximum-number-of-removable-characters,FALSE,Medium,695,76,Algorithms,0.391,1898,FALSE,Array;String;Binary Search;,FALSE,FALSE,39.10689818,17410,44519,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,FALSE,Medium,441,34,Algorithms,0.642,1899,FALSE,Array;Greedy;,FALSE,FALSE,64.18658661,22663,35308,12.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,FALSE,Hard,192,16,Algorithms,0.517,1900,FALSE,Dynamic Programming;Memoization;,FALSE,FALSE,51.73991571,4297,8305,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,Find a Peak Element II,find-a-peak-element-ii,FALSE,Medium,1019,76,Algorithms,0.535,1901,FALSE,Array;Binary Search;Matrix;,FALSE,FALSE,53.45881018,28261,52865,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,TRUE,Medium,75,10,Algorithms,0.451,1902,TRUE,Tree;Binary Search Tree;Binary Tree;Ordered Set;,FALSE,FALSE,45.14549905,1660,3677,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Largest Odd Number in String,largest-odd-number-in-string,FALSE,Easy,542,42,Algorithms,0.557,1903,FALSE,Math;String;Greedy;,FALSE,FALSE,55.73269157,41916,75209,12.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,FALSE,Medium,171,223,Algorithms,0.459,1904,FALSE,Math;String;,FALSE,FALSE,45.86923336,17728,38649,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Count Sub Islands,count-sub-islands,FALSE,Medium,1378,42,Algorithms,0.679,1905,FALSE,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix;,FALSE,FALSE,67.91229692,50701,74657,32.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,FALSE,Medium,427,29,Algorithms,0.439,1906,FALSE,Array;Hash Table;,FALSE,FALSE,43.86605936,8764,19979,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,Count Salary Categories,count-salary-categories,TRUE,Medium,45,18,Database,0.645,1907,TRUE,Database;,FALSE,FALSE,64.53638714,6988,10828,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,Game of Nim,game-of-nim,TRUE,Medium,31,15,Algorithms,0.575,1908,TRUE,Array;Math;Dynamic Programming;Bit Manipulation;Brainteaser;Game Theory;,FALSE,FALSE,57.45436105,1133,1972,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,FALSE,Easy,746,245,Algorithms,0.261,1909,FALSE,Array;,FALSE,FALSE,26.05081389,36697,140860,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,FALSE,Medium,893,40,Algorithms,0.738,1910,FALSE,String;,FALSE,FALSE,73.82235511,41231,55852,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,FALSE,Medium,816,14,Algorithms,0.591,1911,FALSE,Array;Dynamic Programming;,FALSE,FALSE,59.14913348,20410,34506,58.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Design Movie Rental System,design-movie-rental-system,FALSE,Hard,175,31,Algorithms,0.413,1912,FALSE,Array;Hash Table;Design;Heap (Priority Queue);Ordered Set;,FALSE,FALSE,41.26048097,4478,10853,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,FALSE,Easy,561,31,Algorithms,0.814,1913,FALSE,Array;Sorting;,FALSE,FALSE,81.38532976,65548,80541,18.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Cyclically Rotating a Grid,cyclically-rotating-a-grid,FALSE,Medium,183,245,Algorithms,0.479,1914,FALSE,Array;Matrix;Simulation;,FALSE,FALSE,47.90643275,10240,21375,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Number of Wonderful Substrings,number-of-wonderful-substrings,FALSE,Medium,719,47,Algorithms,0.447,1915,FALSE,Hash Table;String;Bit Manipulation;Prefix Sum;,FALSE,FALSE,44.70561491,9833,21995,15.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,FALSE,Hard,324,42,Algorithms,0.485,1916,FALSE,Math;Dynamic Programming;Tree;Graph;Topological Sort;Combinatorics;,FALSE,FALSE,48.46027397,4422,9125,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,TRUE,Hard,42,22,Database,0.289,1917,TRUE,Database;,FALSE,FALSE,28.904204,4194,14510,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,Kth Smallest Subarray Sum,kth-smallest-subarray-sum,TRUE,Medium,144,5,Algorithms,0.527,1918,TRUE,Array;Binary Search;Sliding Window;,FALSE,FALSE,52.74767802,2726,5168,28.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,Leetcodify Similar Friends,leetcodify-similar-friends,TRUE,Hard,39,6,Database,0.432,1919,TRUE,Database;,FALSE,FALSE,43.21374812,3445,7972,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Build Array from Permutation,build-array-from-permutation,FALSE,Easy,1837,217,Algorithms,0.915,1920,FALSE,Array;Simulation;,FALSE,FALSE,91.47736248,231626,253206,8.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,FALSE,Medium,368,55,Algorithms,0.379,1921,FALSE,Array;Greedy;Sorting;,FALSE,FALSE,37.86324261,18489,48831,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,Count Good Numbers,count-good-numbers,FALSE,Medium,484,260,Algorithms,0.383,1922,FALSE,Math;Recursion;,FALSE,FALSE,38.31644773,18872,49253,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,Longest Common Subpath,longest-common-subpath,FALSE,Hard,378,30,Algorithms,0.277,1923,FALSE,Array;Binary Search;Rolling Hash;Suffix Array;Hash Function;,FALSE,FALSE,27.66870237,5482,19813,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,Erect the Fence II,erect-the-fence-ii,TRUE,Hard,8,34,Algorithms,0.538,1924,TRUE,Array;Math;Geometry;,FALSE,FALSE,53.77677565,477,887,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Count Square Sum Triples,count-square-sum-triples,FALSE,Easy,253,24,Algorithms,0.68,1925,FALSE,Math;Enumeration;,FALSE,FALSE,67.96011718,26446,38914,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,FALSE,Medium,671,30,Algorithms,0.431,1926,FALSE,Array;Breadth-First Search;Matrix;,TRUE,FALSE,43.07237268,27960,64914,22.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Sum Game,sum-game,FALSE,Medium,368,55,Algorithms,0.47,1927,FALSE,Math;Greedy;Game Theory;,FALSE,FALSE,47.01212652,7521,15998,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,FALSE,Hard,571,10,Algorithms,0.376,1928,FALSE,Dynamic Programming;Graph;,FALSE,FALSE,37.5610337,12616,33588,57.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,Concatenation of Array,concatenation-of-array,FALSE,Easy,1545,238,Algorithms,0.915,1929,FALSE,Array;,FALSE,FALSE,91.53516064,275804,301310,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,FALSE,Medium,497,12,Algorithms,0.518,1930,FALSE,Hash Table;String;Prefix Sum;,FALSE,FALSE,51.82246325,18156,35035,41.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,FALSE,Hard,371,20,Algorithms,0.573,1931,FALSE,Dynamic Programming;,FALSE,FALSE,57.28476821,7093,12382,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
