questionId,title,titleSlug,isPaidOnly,difficulty,likes,dislikes,categoryTitle,acRate,frontendQuestionId,paidOnly,topicTags,hasSolution,hasVideoSolution,acRateRaw,totalAccepted,totalSubmission,likes ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,TRUE,Hard,469,94,Algorithms,0.581,302,TRUE,Array;Binary Search;Depth-First Search;Breadth-First Search;Matrix;,TRUE,FALSE,58.13870701,45729,78655,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Number of Islands II,number-of-islands-ii,TRUE,Hard,1545,50,Algorithms,0.395,305,TRUE,Array;Union Find;,TRUE,FALSE,39.46756184,121804,308618,30.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,TRUE,Hard,709,82,Algorithms,0.421,308,TRUE,Array;Design;Binary Indexed Tree;Segment Tree;Matrix;,TRUE,FALSE,42.06374444,68786,163528,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Burst Balloons,burst-balloons,FALSE,Hard,6924,180,Algorithms,0.568,312,FALSE,Array;Dynamic Programming;,TRUE,FALSE,56.84733231,208354,366515,38.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,FALSE,Hard,7555,204,Algorithms,0.428,315,FALSE,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set;,TRUE,FALSE,42.84971736,277814,648344,37.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,TRUE,Hard,1679,211,Algorithms,0.43,317,TRUE,Array;Breadth-First Search;Matrix;,TRUE,FALSE,43.03004094,147263,342233,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Create Maximum Number,create-maximum-number,FALSE,Hard,1522,324,Algorithms,0.287,321,FALSE,Stack;Greedy;Monotonic Stack;,FALSE,FALSE,28.74045296,52080,181208,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Count of Range Sum,count-of-range-sum,FALSE,Hard,1816,192,Algorithms,0.361,327,FALSE,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set;,FALSE,FALSE,36.05646737,64390,178581,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,FALSE,Hard,7257,111,Algorithms,0.52,329,FALSE,Array;Dynamic Programming;Depth-First Search;Breadth-First Search;Graph;Topological Sort;Memoization;Matrix;,TRUE,FALSE,52.03215996,406160,780593,65.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Patching Array,patching-array,FALSE,Hard,1202,120,Algorithms,0.399,330,FALSE,Array;Greedy;,TRUE,FALSE,39.91800882,58715,147089,10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Reconstruct Itinerary,reconstruct-itinerary,FALSE,Hard,4306,1618,Algorithms,0.408,332,FALSE,Depth-First Search;Graph;Eulerian Circuit;,TRUE,FALSE,40.83958973,307507,752963,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,Self Crossing,self-crossing,FALSE,Hard,278,468,Algorithms,0.293,335,FALSE,Array;Math;Geometry;,FALSE,FALSE,29.25598478,28756,98291,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,Palindrome Pairs,palindrome-pairs,FALSE,Hard,3988,414,Algorithms,0.352,336,FALSE,Array;Hash Table;String;Trie;,TRUE,FALSE,35.24388592,184734,524157,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,FALSE,Hard,707,164,Algorithms,0.514,352,FALSE,Binary Search;Design;Ordered Set;,FALSE,FALSE,51.43040338,54544,106054,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Russian Doll Envelopes,russian-doll-envelopes,FALSE,Hard,4652,112,Algorithms,0.384,354,FALSE,Array;Binary Search;Dynamic Programming;Sorting;,TRUE,FALSE,38.35006923,177551,462971,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,TRUE,Hard,814,36,Algorithms,0.375,358,TRUE,Hash Table;String;Greedy;Sorting;Heap (Priority Queue);Counting;,FALSE,FALSE,37.46718939,55526,148199,22.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,FALSE,Hard,3105,155,Algorithms,0.441,363,FALSE,Array;Binary Search;Matrix;Prefix Sum;Ordered Set;,TRUE,FALSE,44.09832113,115232,261307,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,FALSE,Hard,1817,127,Algorithms,0.357,381,FALSE,Array;Hash Table;Math;Design;Randomized;,TRUE,FALSE,35.65460537,117821,330451,14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Perfect Rectangle,perfect-rectangle,FALSE,Hard,656,102,Algorithms,0.325,391,FALSE,Array;Line Sweep;,FALSE,FALSE,32.45165215,36279,111793,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Frog Jump,frog-jump,FALSE,Hard,3218,179,Algorithms,0.431,403,FALSE,Array;Dynamic Programming;,TRUE,FALSE,43.13401861,168563,390783,17.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,Trapping Rain Water II,trapping-rain-water-ii,FALSE,Hard,3121,73,Algorithms,0.474,407,FALSE,Array;Breadth-First Search;Heap (Priority Queue);Matrix;,FALSE,FALSE,47.43271142,74437,156934,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Split Array Largest Sum,split-array-largest-sum,FALSE,Hard,6941,160,Algorithms,0.531,410,FALSE,Array;Binary Search;Dynamic Programming;Greedy;,TRUE,FALSE,53.14716262,235382,442887,43.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,TRUE,Hard,168,140,Algorithms,0.392,411,TRUE,String;Backtracking;Bit Manipulation;,FALSE,FALSE,39.23145916,13997,35678,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Strong Password Checker,strong-password-checker,FALSE,Hard,579,1410,Algorithms,0.143,420,FALSE,String;Greedy;Heap (Priority Queue);,FALSE,FALSE,14.34291325,28192,196557,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Word Squares,word-squares,TRUE,Hard,986,66,Algorithms,0.526,425,TRUE,Array;String;Backtracking;Trie;,TRUE,FALSE,52.61660576,66952,127245,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,TRUE,Hard,927,51,Algorithms,0.652,428,TRUE,String;Tree;Depth-First Search;Breadth-First Search;,TRUE,FALSE,65.2467472,72863,111673,18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,TRUE,Hard,454,24,Algorithms,0.786,431,TRUE,Tree;Depth-First Search;Breadth-First Search;Design;Binary Tree;,TRUE,FALSE,78.58611825,18342,23340,18.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,All O`one Data Structure,all-oone-data-structure,FALSE,Hard,1249,143,Algorithms,0.366,432,FALSE,Hash Table;Linked List;Design;Doubly-Linked List;,FALSE,FALSE,36.62555417,64439,175940,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,FALSE,Hard,629,74,Algorithms,0.307,440,FALSE,Trie;,FALSE,FALSE,30.7338612,18515,60243,8.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,FALSE,Hard,1490,89,Algorithms,0.398,446,FALSE,Array;Dynamic Programming;,TRUE,FALSE,39.77172281,46341,116520,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Poor Pigs,poor-pigs,FALSE,Hard,1313,2699,Algorithms,0.652,458,FALSE,Math;Dynamic Programming;Combinatorics;,TRUE,FALSE,65.20924422,70992,108868,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,LFU Cache,lfu-cache,FALSE,Hard,3787,232,Algorithms,0.403,460,FALSE,Hash Table;Linked List;Design;Doubly-Linked List;,FALSE,FALSE,40.31619615,169883,421379,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Optimal Account Balancing,optimal-account-balancing,TRUE,Hard,1231,115,Algorithms,0.493,465,TRUE,Array;Dynamic Programming;Backtracking;Bit Manipulation;Bitmask;,FALSE,FALSE,49.28652056,75538,153263,10.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Count The Repetitions,count-the-repetitions,FALSE,Hard,337,285,Algorithms,0.292,466,FALSE,String;Dynamic Programming;,TRUE,FALSE,29.18409838,14998,51391,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Encode String with Shortest Length,encode-string-with-shortest-length,TRUE,Hard,588,44,Algorithms,0.508,471,TRUE,String;Dynamic Programming;,FALSE,FALSE,50.7522446,29281,57694,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Concatenated Words,concatenated-words,FALSE,Hard,2286,234,Algorithms,0.454,472,FALSE,Array;String;Dynamic Programming;Depth-First Search;Trie;,FALSE,FALSE,45.35401637,153146,337668,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Largest Palindrome Product,largest-palindrome-product,FALSE,Hard,139,1482,Algorithms,0.316,479,FALSE,Math;,FALSE,FALSE,31.63720123,21152,66858,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,Sliding Window Median,sliding-window-median,FALSE,Hard,2513,147,Algorithms,0.413,480,FALSE,Array;Hash Table;Sliding Window;Heap (Priority Queue);,TRUE,FALSE,41.33973053,116836,282624,17.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Smallest Good Base,smallest-good-base,FALSE,Hard,302,450,Algorithms,0.384,483,FALSE,Math;Binary Search;,FALSE,FALSE,38.37023121,17973,46841,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Zuma Game,zuma-game,FALSE,Hard,370,438,Algorithms,0.35,488,FALSE,String;Dynamic Programming;Breadth-First Search;Memoization;,FALSE,FALSE,34.96437693,20808,59512,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,Robot Room Cleaner,robot-room-cleaner,TRUE,Hard,2476,152,Algorithms,0.765,489,TRUE,Backtracking;Interactive;,TRUE,FALSE,76.47673928,136033,177874,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,Reverse Pairs,reverse-pairs,FALSE,Hard,3993,209,Algorithms,0.308,493,FALSE,Array;Binary Search;Divide and Conquer;Binary Indexed Tree;Segment Tree;Merge Sort;Ordered Set;,FALSE,FALSE,30.78440931,105464,342588,19.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,The Maze III,the-maze-iii,TRUE,Hard,393,64,Algorithms,0.468,499,TRUE,Depth-First Search;Breadth-First Search;Graph;Heap (Priority Queue);Shortest Path;,FALSE,FALSE,46.77865504,25536,54589,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,IPO,ipo,FALSE,Hard,944,85,Algorithms,0.449,502,FALSE,Array;Greedy;Sorting;Heap (Priority Queue);,TRUE,FALSE,44.90117531,37325,83126,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Freedom Trail,freedom-trail,FALSE,Hard,760,35,Algorithms,0.468,514,FALSE,String;Dynamic Programming;Depth-First Search;Breadth-First Search;,FALSE,FALSE,46.7552592,29871,63888,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Super Washing Machines,super-washing-machines,FALSE,Hard,601,194,Algorithms,0.397,517,FALSE,Array;Greedy;,FALSE,FALSE,39.70429564,23551,59316,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Word Abbreviation,word-abbreviation,TRUE,Hard,362,269,Algorithms,0.602,527,TRUE,Array;String;Greedy;Trie;Sorting;,TRUE,FALSE,60.21920568,25108,41695,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,Remove Boxes,remove-boxes,FALSE,Hard,1717,98,Algorithms,0.476,546,FALSE,Array;Dynamic Programming;Memoization;,TRUE,FALSE,47.58192768,36502,76714,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Split Array with Equal Sum,split-array-with-equal-sum,TRUE,Hard,392,128,Algorithms,0.501,548,TRUE,Array;Prefix Sum;,TRUE,FALSE,50.10847888,22865,45631,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,Student Attendance Record II,student-attendance-record-ii,FALSE,Hard,1410,232,Algorithms,0.411,552,FALSE,Dynamic Programming;,TRUE,FALSE,41.14070987,55289,134390,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Find the Closest Palindrome,find-the-closest-palindrome,FALSE,Hard,549,1247,Algorithms,0.22,564,FALSE,Math;String;,TRUE,FALSE,21.96448528,35376,161060,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Maximum Vacation Days,maximum-vacation-days,TRUE,Hard,525,95,Algorithms,0.448,568,TRUE,Array;Dynamic Programming;Matrix;,TRUE,FALSE,44.76870418,35053,78298,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Median Employee Salary,median-employee-salary,TRUE,Hard,263,141,Database,0.682,569,TRUE,Database;,FALSE,FALSE,68.17299937,31273,45873,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Find Median Given Frequency of Numbers,find-median-given-frequency-of-numbers,TRUE,Hard,251,69,Database,0.447,571,TRUE,Database;,FALSE,FALSE,44.69142788,22116,49486,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Find Cumulative Salary of an Employee,find-cumulative-salary-of-an-employee,TRUE,Hard,183,388,Database,0.45,579,TRUE,Database;,TRUE,FALSE,44.97028395,28602,63602,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Erect the Fence,erect-the-fence,FALSE,Hard,596,370,Algorithms,0.432,587,FALSE,Array;Math;Geometry;,TRUE,FALSE,43.1924802,25135,58193,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Design In-Memory File System,design-in-memory-file-system,TRUE,Hard,1256,136,Algorithms,0.488,588,TRUE,Hash Table;String;Design;Trie;,TRUE,FALSE,48.74977603,78901,161848,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Tag Validator,tag-validator,FALSE,Hard,145,604,Algorithms,0.37,591,FALSE,String;Stack;,TRUE,FALSE,36.98497627,12235,33081,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,Non-negative Integers without Consecutive Ones,non-negative-integers-without-consecutive-ones,FALSE,Hard,1199,118,Algorithms,0.39,600,FALSE,Dynamic Programming;,TRUE,FALSE,38.95954174,32442,83271,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Human Traffic of Stadium,human-traffic-of-stadium,FALSE,Hard,430,512,Database,0.506,601,FALSE,Database;,TRUE,FALSE,50.58539399,70167,138706,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Average Salary: Departments VS Company,average-salary-departments-vs-company,TRUE,Hard,195,66,Database,0.573,615,TRUE,Database;,TRUE,FALSE,57.25973348,29605,51703,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Students Report By Geography,students-report-by-geography,TRUE,Hard,135,147,Database,0.641,618,TRUE,Database;,TRUE,FALSE,64.1270059,18702,29164,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,K Inverse Pairs Array,k-inverse-pairs-array,FALSE,Hard,1845,212,Algorithms,0.43,629,FALSE,Dynamic Programming;,TRUE,FALSE,43.03922763,56526,131336,8.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,Course Schedule III,course-schedule-iii,FALSE,Hard,3309,85,Algorithms,0.402,630,FALSE,Array;Greedy;Heap (Priority Queue);,TRUE,FALSE,40.16207989,97629,243086,38.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,Design Excel Sum Formula,design-excel-sum-formula,TRUE,Hard,200,235,Algorithms,0.432,631,TRUE,Graph;Design;Topological Sort;,TRUE,FALSE,43.20979282,12743,29491,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,Smallest Range Covering Elements from K Lists,smallest-range-covering-elements-from-k-lists,FALSE,Hard,2611,44,Algorithms,0.603,632,FALSE,Array;Hash Table;Greedy;Sliding Window;Sorting;Heap (Priority Queue);,TRUE,FALSE,60.26313076,75988,126095,59.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,Decode Ways II,decode-ways-ii,FALSE,Hard,1267,774,Algorithms,0.304,639,FALSE,String;Dynamic Programming;,TRUE,FALSE,30.42374279,64582,212275,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Design Search Autocomplete System,design-search-autocomplete-system,TRUE,Hard,1923,134,Algorithms,0.487,642,TRUE,String;Design;Trie;Data Stream;,FALSE,FALSE,48.68040264,123803,254319,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Maximum Average Subarray II,maximum-average-subarray-ii,TRUE,Hard,561,64,Algorithms,0.357,644,TRUE,Array;Binary Search;Prefix Sum;,TRUE,TRUE,35.65384159,18033,50578,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,Coin Path,coin-path,TRUE,Hard,227,103,Algorithms,0.316,656,TRUE,Array;Dynamic Programming;,TRUE,FALSE,31.55061981,12955,41061,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Remove 9,remove-9,TRUE,Hard,147,194,Algorithms,0.568,660,TRUE,Math;,TRUE,FALSE,56.78998029,9794,17246,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,Strange Printer,strange-printer,FALSE,Hard,965,89,Algorithms,0.468,664,FALSE,String;Dynamic Programming;,FALSE,FALSE,46.75653037,30143,64468,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Kth Smallest Number in Multiplication Table,kth-smallest-number-in-multiplication-table,FALSE,Hard,1781,50,Algorithms,0.515,668,FALSE,Math;Binary Search;,TRUE,FALSE,51.47313692,52568,102128,35.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
